geometry_id,system,split,sample_kind,region,donor_distance_angstrom,transfer_distance_angstrom,base_energy_eV,base_bond_energy_eV,base_overcoord_energy_eV,base_angle_energy_eV,component_sum_error_eV,base_force_rms_eV_per_angstrom,base_force_max_eV_per_angstrom
formaldehyde_dense_transfer_0016,formaldehyde,train,dense_transfer_scan,transfer_microscope,1.3857142857,1.16,-14.659291187457285,-14.671244674936803,0.0010473137195019975,0.01090617376001588,0.0,3.7651255043580663,6.274087331751556
formaldehyde_dense_transfer_0017,formaldehyde,train,dense_transfer_scan,transfer_microscope,1.3857142857,1.18,-14.594613496800003,-14.606058986972075,0.0,0.01144549017207216,0.0,3.408700569780804,5.95587526358045
formaldehyde_dense_transfer_0018,formaldehyde,train,dense_transfer_scan,transfer_microscope,1.3857142857,1.2,-14.591098904675357,-14.602632108078959,0.0,0.01153320340360146,0.0,3.705141700029479,5.965349121100451
formaldehyde_dense_transfer_0019,formaldehyde,train,dense_transfer_scan,transfer_microscope,1.3857142857,1.22,-14.591098904675357,-14.602632108078959,0.0,0.01153320340360146,0.0,3.705141700029479,5.965349121100451
formaldehyde_dense_transfer_0020,formaldehyde,train,dense_transfer_scan,transfer_microscope,1.3857142857,1.24,-14.591098904675357,-14.602632108078959,0.0,0.01153320340360146,0.0,3.705141700029479,5.965349121100451
formaldehyde_dense_transfer_0021,formaldehyde,train,dense_transfer_scan,transfer_microscope,1.3857142857,1.26,-14.591098904675357,-14.602632108078959,0.0,0.01153320340360146,0.0,3.705141700029479,5.965349121100451
formaldehyde_dense_transfer_0022,formaldehyde,train,dense_transfer_scan,transfer_microscope,1.3857142857,1.28,-14.591098904675357,-14.602632108078959,0.0,0.01153320340360146,0.0,3.705141700029479,5.965349121100451
methane_reactant_reference_0000,methane,holdout,reactant_reference,reactant_reference,1.09,5.0,-18.182950505049767,-18.182950513219158,0.0,8.169392464493623e-09,3.552713678800501e-15,0.09517596039595212,0.11656616129668862
methane_product_reference_0000,methane,holdout,product_reference,product_reference,5.0,0.74144,-18.127770065517772,-18.149840458111218,0.0,0.022070392593446488,0.0,0.31360252481915074,0.6617167972363673
methane_dense_transfer_0000,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,0.84,-14.142163471560789,-21.711067114909294,7.568896012688905,7.63065960303854e-06,1.7763568394002505e-15,5.087994104333225,9.779566503677252
methane_dense_transfer_0001,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,0.86,-14.085804163352869,-21.654707806701374,7.568896012688905,7.63065960303854e-06,1.7763568394002505e-15,5.233618596461466,10.132683249259037
methane_dense_transfer_0002,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,0.88,-14.022878188720007,-21.591781832068516,7.568896012688905,7.63065960303854e-06,-1.7763568394002505e-15,5.362178048158182,10.43703130996661
methane_dense_transfer_0003,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,0.9,-13.9543143900644,-21.52321803341291,7.568896012688905,7.63065960303854e-06,-1.7763568394002505e-15,5.474152821424717,10.697197000959603
methane_dense_transfer_0004,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,0.92,-13.8809537837773,-21.44985742712581,7.568896012688905,7.63065960303854e-06,-1.7763568394002505e-15,5.57032607445917,10.917381949660664
methane_dense_transfer_0005,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,0.94,-13.875324107795308,-21.3467847257249,7.471452987269985,7.63065960303854e-06,-3.552713678800501e-15,4.053472099061044,7.164210664054156
methane_dense_transfer_0006,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,0.96,-14.16452761450245,-21.134339955028622,6.969804709866571,7.63065960303854e-06,1.7763568394002505e-15,11.07038707192331,21.56975121176257
methane_dense_transfer_0007,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,0.98,-14.711107624583008,-20.820985877341602,6.109870622098992,7.63065960303854e-06,0.0,17.227347065803727,32.249639590080974
methane_dense_transfer_0008,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.0,-15.416630798927667,-20.42769559516278,5.011057165575512,7.63065960303854e-06,0.0,20.37907763567495,37.28839706501095
methane_dense_transfer_0009,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.02,-16.161968251204055,-19.979384636741578,3.817408754877922,7.63065960303854e-06,0.0,20.159023935769874,36.26866695109648
methane_dense_transfer_0010,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.04,-16.832302447451536,-19.50313214392777,2.6708220658166324,7.63065960303854e-06,3.552713678800501e-15,17.001165333620182,30.022417182142462
methane_dense_transfer_0011,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.06,-17.340204041481385,-19.026363328306136,1.6861516561651477,7.63065960303854e-06,0.0,11.950669392001712,20.99149495564322
methane_dense_transfer_0012,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.08,-17.64162674504833,-18.575114484746983,0.9334801090390477,7.63065960303854e-06,0.0,6.439083621520915,12.157238949110344
methane_dense_transfer_0013,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.1,-17.741357060169427,-18.172487914548658,0.43112322371962686,7.63065960303854e-06,0.0,2.4767719555852024,4.60632689228275
methane_dense_transfer_0014,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.12,-17.686929972600872,-17.837384226674885,0.15044662341440884,7.63065960303854e-06,0.0,3.097422891746383,5.395712401244735
methane_dense_transfer_0015,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.14,-17.552708265150482,-17.5835754212747,0.030859525464610852,7.63065960303854e-06,-3.552713678800501e-15,4.006694759002912,7.345442744339547
methane_dense_transfer_0016,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.16,-17.418100857348676,-17.419155801740754,0.0010473137324769793,7.63065960303854e-06,3.552713678800501e-15,3.7963478140403626,7.223565979261847
methane_dense_transfer_0017,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.18,-17.321587739512736,-17.32162810535625,0.0,4.036584351327194e-05,0.0,4.991892822380484,9.772436605484057
methane_dense_transfer_0018,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.2,-17.31025159015739,-17.31030377879987,0.0,5.21886424817715e-05,0.0,5.73715723127195,9.994123624417492
methane_dense_transfer_0019,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.22,-17.31025159015739,-17.31030377879987,0.0,5.21886424817715e-05,0.0,5.73715723127195,9.994123624417492
methane_dense_transfer_0020,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.24,-17.31025159015739,-17.31030377879987,0.0,5.21886424817715e-05,0.0,5.73715723127195,9.994123624417492
methane_dense_transfer_0021,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.26,-17.31025159015739,-17.31030377879987,0.0,5.21886424817715e-05,0.0,5.73715723127195,9.994123624417492
methane_dense_transfer_0022,methane,holdout,dense_transfer_scan,transfer_microscope,1.3857142857,1.28,-17.31025159015739,-17.31030377879987,0.0,5.21886424817715e-05,0.0,5.73715723127195,9.994123624417492
