geometry_id,system,split,sample_kind,region,donor_distance_angstrom,transfer_distance_angstrom,base_energy_eV,base_bond_energy_eV,base_overcoord_energy_eV,base_angle_energy_eV,component_sum_error_eV,base_force_rms_eV_per_angstrom,base_force_max_eV_per_angstrom
water_jitter_0000,water,train,jitter,off_path,1.4351976501,1.7333201415,-10.77380401965588,-10.881222598437487,0.0,0.10741857878160577,0.0,6.286121884145918,10.312141615895577
water_jitter_0001,water,train,jitter,off_path,0.9080325543,1.1995808204,-1.2052827826421475,-20.390841554473425,14.155481863912307,5.030076907918972,1.3322676295501878e-15,65.98358638486654,81.21415958772896
water_jitter_0002,water,train,jitter,off_path,1.7394911386,1.4242949701,-10.888844232190456,-11.011632897705812,0.0,0.12278866551535712,0.0,6.865613634971088,11.110452522417544
water_jitter_0003,water,train,jitter,off_path,1.2951182984,1.0325329128,-12.478334616505911,-18.42713952895182,5.166521441600381,0.782283470845527,0.0,20.622027907104812,33.03917718366409
water_jitter_0004,water,train,jitter,transfer_region,1.1598552739,1.1541120313,-10.604682592030727,-19.347647828318863,7.783909069542063,0.9590561667460715,-1.7763568394002505e-15,2.1212853576407076,2.516165363614793
water_jitter_0005,water,train,jitter,off_path,1.1517584722,1.4483877562,-14.74920908700105,-15.304501409171838,0.19561549039011614,0.3596768317806714,0.0,3.739434178167228,6.732473717153368
water_jitter_0006,water,train,jitter,off_path,1.3000659563,1.0005824414,-12.583281719499773,-18.405674656639796,4.944559606423995,0.8778333307160301,1.7763568394002505e-15,22.054971934999156,37.46753612271842
water_jitter_0007,water,train,jitter,off_path,1.2065733592,1.5428646829,-14.292358600098321,-14.545887794073273,0.0,0.2535291939749538,1.7763568394002505e-15,4.893288513400015,8.003922536384618
water_jitter_0008,water,train,jitter,off_path,1.5349624361,1.7781021956,-10.306450611301187,-10.306459614231557,0.0,9.002930371978234e-06,3.552713678800501e-15,0.5541453500564111,0.7127580019018261
water_jitter_0009,water,train,jitter,transfer_region,1.4535281997,1.4583124567,-10.952314068390388,-11.055397223902624,0.0,0.1030831555122344,-1.7763568394002505e-15,5.571198515647967,9.218401958793507
water_jitter_0010,water,train,jitter,transfer_region,1.0337117979,1.1054745311,-6.020632075942231,-20.288245003936012,10.113174741420108,4.15443818657367,-2.6645352591003757e-15,34.49545757000446,55.48591963576906
water_jitter_0011,water,train,jitter,reactant_like,1.0086403875,1.7477489682,-15.150878308257791,-15.401837493455261,0.0,0.25095918519747,0.0,1.9509994690700982,3.0902888888512563
water_jitter_0012,water,train,jitter,off_path,1.6834594973,1.2161643613,-14.114052924402182,-14.490729552061012,0.0,0.3766766276588297,0.0,6.41104689065061,10.715900016181568
water_jitter_0013,water,train,jitter,reactant_like,1.0188359316,1.7194732046,-14.99819583113447,-15.40668267408035,0.000488295221932762,0.4079985477239485,1.7763568394002505e-15,2.762136636005633,4.159868409584697
water_jitter_0014,water,train,jitter,product_like,1.6356440764,0.9215545952,-15.153295123648109,-15.41867936734127,0.0,0.26538424369316027,0.0,1.6040841481560923,2.488734333372873
water_jitter_0015,water,train,jitter,transfer_region,0.9004727563,0.9419380511,17.66626402941484,-22.453787971517748,29.584643423465224,10.53540857746736,-7.105427357601002e-15,85.43778008273772,142.8249521123829
water_jitter_0016,water,train,jitter,transfer_region,1.1782116501,1.1096868132,-10.446856069605317,-19.499620001340304,7.812894582936589,1.239869348798395,-1.7763568394002505e-15,4.757903177322941,7.522318602760309
water_jitter_0017,water,train,jitter,off_path,1.3370782118,1.6706530931,-12.206332768260433,-12.407810020270151,0.0,0.20147725200971844,0.0,11.389475555318871,18.41155599729019
water_jitter_0018,water,train,jitter,reactant_like,1.0034896677,1.7143215373,-15.10201518565419,-15.53624094683929,0.02091960715112118,0.4133061540339775,-1.7763568394002505e-15,3.1511486035823646,5.159596432297517
water_jitter_0019,water,train,jitter,off_path,0.9585897172,1.197719528,-6.6746667086810465,-19.906726135674237,9.548719629140095,3.6833397978530966,8.881784197001252e-16,31.40226225922636,51.91929685197407
water_jitter_0020,water,train,jitter,off_path,1.1404113478,1.6355859187,-14.572970493848523,-14.888748857981227,0.0,0.31577836413270566,1.7763568394002505e-15,3.9648049201528273,6.663645424639425
water_jitter_0021,water,train,jitter,transfer_region,1.7591629204,1.7127729492,-10.297918951473038,-10.297918951473038,0.0,0.0,0.0,0.7488623127817783,1.165529725262413
water_jitter_0022,water,train,jitter,off_path,1.1550865775,0.9593122973,-4.450922742569206,-20.216032310910336,11.097334894509858,4.667774673831271,0.0,40.669682291823456,66.92018596841847
water_jitter_0023,water,train,jitter,off_path,1.7956375406,1.1458342265,-14.616040740531771,-14.86523111668658,0.0,0.2491903761548078,-1.7763568394002505e-15,3.876585008229058,6.374086123580598
formaldehyde_reactant_reference_0000,formaldehyde,train,reactant_reference,reactant_reference,1.09,5.0,-15.278360339065305,-15.289326566173896,0.0,0.010966227108591846,0.0,0.3267947333564571,0.5909819377291787
formaldehyde_product_reference_0000,formaldehyde,train,product_reference,product_reference,5.0,0.74144,-15.71694615227051,-16.043905355948013,0.0,0.32695920367750403,0.0,1.2510722054632664,2.1916024948796298
formaldehyde_grid_0000,formaldehyde,train,grid,off_path,1.0,0.65,-11.308545605953702,-19.3236451710464,7.900366081043355,0.11473348404934353,0.0,10.434280492936773,17.685056259683208
formaldehyde_grid_0001,formaldehyde,train,grid,off_path,1.0,0.7857142857,-11.875626716079175,-19.66459294317353,7.778,0.010966227094356042,-1.7763568394002505e-15,2.2176146159395356,4.048300550158939
formaldehyde_grid_0002,formaldehyde,train,grid,off_path,1.0,0.9214285714,-11.497616529736737,-19.28658275683109,7.778,0.010966227094356042,0.0,3.5245821390416943,6.441371024480315
formaldehyde_grid_0003,formaldehyde,train,grid,off_path,1.0,1.0571428571,-15.007873263763043,-16.935621196616758,1.9167817057593595,0.010966227094356042,0.0,13.885142503132034,23.164007126814422
formaldehyde_grid_0004,formaldehyde,train,grid,off_path,1.0,1.1928571429,-15.173206679646825,-15.184172906741178,0.0,0.010966227094356042,1.7763568394002505e-15,1.6343474822739112,2.6630430635815263
formaldehyde_grid_0005,formaldehyde,train,grid,reactant_like,1.0,1.3285714286,-15.173206679646825,-15.184172906741178,0.0,0.010966227094356042,1.7763568394002505e-15,1.6343474822739112,2.6630430635815263
formaldehyde_grid_0006,formaldehyde,train,grid,reactant_like,1.0,1.4642857143,-15.173206679646825,-15.184172906741178,0.0,0.010966227094356042,1.7763568394002505e-15,1.6343474822739112,2.6630430635815263
formaldehyde_grid_0007,formaldehyde,train,grid,reactant_like,1.0,1.6,-15.173206679646825,-15.184172906741178,0.0,0.010966227094356042,1.7763568394002505e-15,1.6343474822739112,2.6630430635815263
formaldehyde_grid_0008,formaldehyde,train,grid,off_path,1.1285714286,0.65,-11.812283940811312,-19.601250167927,7.778,0.010966227115685845,-1.7763568394002505e-15,3.0929312545192773,5.249247813094792
formaldehyde_grid_0009,formaldehyde,train,grid,off_path,1.1285714286,0.7857142857,-11.960523521094387,-19.749489748210074,7.778,0.010966227115685845,-1.7763568394002505e-15,0.8796146885940013,1.3916448793119507
formaldehyde_grid_0010,formaldehyde,train,grid,transfer_region,1.1285714286,0.9214285714,-11.582513334678204,-19.37147956179389,7.778,0.010966227115685845,-1.7763568394002505e-15,2.203608375831405,3.789257908041938
formaldehyde_grid_0011,formaldehyde,train,grid,transfer_region,1.1285714286,1.0571428571,-15.092770067477002,-17.020518002829046,1.9167817082363583,0.010966227115685845,0.0,14.956849625002773,24.090026736018473
formaldehyde_grid_0012,formaldehyde,train,grid,transfer_region,1.1285714286,1.1928571429,-15.25810348458829,-15.269069711703978,0.0,0.010966227115685845,-1.7763568394002505e-15,0.7166816992403139,1.2424897462168611
formaldehyde_grid_0013,formaldehyde,train,grid,reactant_like,1.1285714286,1.3285714286,-15.25810348458829,-15.269069711703978,0.0,0.010966227115685845,-1.7763568394002505e-15,0.7166816992403139,1.2424897462168611
formaldehyde_grid_0014,formaldehyde,train,grid,reactant_like,1.1285714286,1.4642857143,-15.25810348458829,-15.269069711703978,0.0,0.010966227115685845,-1.7763568394002505e-15,0.7166816992403139,1.2424897462168611
formaldehyde_grid_0015,formaldehyde,train,grid,reactant_like,1.1285714286,1.6,-15.25810348458829,-15.269069711703978,0.0,0.010966227115685845,-1.7763568394002505e-15,0.7166816992403139,1.2424897462168611
formaldehyde_grid_0016,formaldehyde,train,grid,off_path,1.2571428571,0.65,-11.568559284064623,-19.357525511176082,7.778,0.010966227111460083,0.0,3.8858543773137626,6.957986669285093
formaldehyde_grid_0017,formaldehyde,train,grid,off_path,1.2571428571,0.7857142857,-11.716798864273953,-19.505765091385413,7.778,0.010966227111460083,-1.7763568394002505e-15,1.548743153324538,2.8901569793591606
formaldehyde_grid_0018,formaldehyde,train,grid,transfer_region,1.2571428571,0.9214285714,-11.338788677931515,-19.127754905042973,7.778,0.010966227111460083,0.0,2.1998265731938385,3.789257908041938
formaldehyde_grid_0019,formaldehyde,train,grid,transfer_region,1.2571428571,1.0571428571,-14.84904541269473,-16.77679334407853,1.9167817042723414,0.010966227111460083,1.7763568394002505e-15,15.560988659712383,25.80126451159421
formaldehyde_grid_0020,formaldehyde,train,grid,transfer_region,1.2571428571,1.1928571429,-15.014378827841599,-15.025345054953059,0.0,0.010966227111460083,0.0,1.758212667205918,2.8901569793591606
formaldehyde_grid_0021,formaldehyde,train,grid,off_path,1.2571428571,1.3285714286,-15.014378827841599,-15.025345054953059,0.0,0.010966227111460083,0.0,1.758212667205918,2.8901569793591606
formaldehyde_grid_0022,formaldehyde,train,grid,off_path,1.2571428571,1.4642857143,-15.014378827841599,-15.025345054953059,0.0,0.010966227111460083,0.0,1.758212667205918,2.8901569793591606
formaldehyde_grid_0023,formaldehyde,train,grid,off_path,1.2571428571,1.6,-15.014378827841599,-15.025345054953059,0.0,0.010966227111460083,0.0,1.758212667205918,2.8901569793591606
formaldehyde_grid_0024,formaldehyde,train,grid,off_path,1.3857142857,0.65,-11.346511688300271,-18.92631387492797,7.568896012867686,0.01090617376001588,3.552713678800501e-15,4.550786576339303,8.234331845382203
formaldehyde_grid_0025,formaldehyde,train,grid,off_path,1.3857142857,0.7857142857,-11.494751268280808,-19.07455345490851,7.568896012867686,0.01090617376001588,0.0,5.77008646861869,9.830536920409711
formaldehyde_grid_0026,formaldehyde,train,grid,transfer_region,1.3857142857,0.9214285714,-11.116741081617022,-18.696543268244724,7.568896012867686,0.01090617376001588,0.0,6.808342083604801,12.227664391774336
formaldehyde_grid_0027,formaldehyde,train,grid,transfer_region,1.3857142857,1.0571428571,-14.520980572931341,-16.34558170635214,1.8136949596607819,0.01090617376001588,1.7763568394002505e-15,13.551964551041243,21.889695018512548
formaldehyde_grid_0028,formaldehyde,train,grid,transfer_region,1.3857142857,1.1928571429,-14.591098904675357,-14.602632108078959,0.0,0.01153320340360146,0.0,3.705141700029479,5.965349121100451
formaldehyde_grid_0029,formaldehyde,train,grid,off_path,1.3857142857,1.3285714286,-14.591098904675357,-14.602632108078959,0.0,0.01153320340360146,0.0,3.705141700029479,5.965349121100451
formaldehyde_grid_0030,formaldehyde,train,grid,off_path,1.3857142857,1.4642857143,-14.591098904675357,-14.602632108078959,0.0,0.01153320340360146,0.0,3.705141700029479,5.965349121100451
formaldehyde_grid_0031,formaldehyde,train,grid,off_path,1.3857142857,1.6,-14.591098904675357,-14.602632108078959,0.0,0.01153320340360146,0.0,3.705141700029479,5.965349121100451
formaldehyde_grid_0032,formaldehyde,train,grid,product_like,1.5142857143,0.65,-14.331617155018849,-17.562686550956045,3.1436202533327675,0.08744914260442999,1.7763568394002505e-15,14.917002486693272,25.591750095438005
formaldehyde_grid_0033,formaldehyde,train,grid,product_like,1.5142857143,0.7857142857,-14.479856735183906,-17.710926131121102,3.1436202533327675,0.08744914260442999,1.7763568394002505e-15,16.53900878923157,26.659949195331283
formaldehyde_grid_0034,formaldehyde,train,grid,transfer_region,1.5142857143,0.9214285714,-14.10184654856439,-17.332915944501586,3.1436202533327675,0.08744914260442999,1.7763568394002505e-15,17.39944935788435,29.057550175654278
formaldehyde_grid_0035,formaldehyde,train,grid,transfer_region,1.5142857143,1.0571428571,-14.758640759516782,-14.981954383858493,0.13586448173728402,0.08744914260442999,3.552713678800501e-15,6.043185252437781,11.134202789554934
formaldehyde_grid_0036,formaldehyde,train,grid,transfer_region,1.5142857143,1.1928571429,-13.139814873231838,-13.288881215200306,0.0,0.1490663419684657,-1.7763568394002505e-15,8.901520537081348,14.308603017140939
formaldehyde_grid_0037,formaldehyde,train,grid,off_path,1.5142857143,1.3285714286,-13.139814873231838,-13.288881215200306,0.0,0.1490663419684657,-1.7763568394002505e-15,8.901520537081348,14.308603017140939
formaldehyde_grid_0038,formaldehyde,train,grid,off_path,1.5142857143,1.4642857143,-13.139814873231838,-13.288881215200306,0.0,0.1490663419684657,-1.7763568394002505e-15,8.901520537081348,14.308603017140939
formaldehyde_grid_0039,formaldehyde,train,grid,off_path,1.5142857143,1.6,-13.139814873231838,-13.288881215200306,0.0,0.1490663419684657,-1.7763568394002505e-15,8.901520537081348,14.308603017140939
formaldehyde_grid_0040,formaldehyde,train,grid,product_like,1.6428571429,0.65,-15.764971630653141,-16.191466145276827,0.16494094448040753,0.2615535701432796,0.0,3.3386332490390704,5.92663691314389
formaldehyde_grid_0041,formaldehyde,train,grid,product_like,1.6428571429,0.7857142857,-15.91321121086247,-16.339705725486155,0.16494094448040753,0.2615535701432796,0.0,0.8889360874529568,1.3916448807581663
formaldehyde_grid_0042,formaldehyde,train,grid,transfer_region,1.6428571429,0.9214285714,-15.53520102452003,-15.961695539143717,0.16494094448040753,0.2615535701432796,0.0,2.053205186563886,3.7892579080419395
formaldehyde_grid_0043,formaldehyde,train,grid,transfer_region,1.6428571429,1.0571428571,-13.336751277306396,-13.599661163045383,0.0,0.26290988573898577,-1.7763568394002505e-15,12.760514081869667,23.33413267300428
formaldehyde_grid_0044,formaldehyde,train,grid,transfer_region,1.6428571429,1.1928571429,-11.596762901416342,-11.861350280628216,0.0,0.26458737921187214,-1.7763568394002505e-15,4.684712758824913,8.16882771083373
formaldehyde_grid_0045,formaldehyde,train,grid,off_path,1.6428571429,1.3285714286,-11.596762901416342,-11.861350280628216,0.0,0.26458737921187214,-1.7763568394002505e-15,4.684712758824913,8.16882771083373
formaldehyde_grid_0046,formaldehyde,train,grid,off_path,1.6428571429,1.4642857143,-11.596762901416342,-11.861350280628216,0.0,0.26458737921187214,-1.7763568394002505e-15,4.684712758824913,8.16882771083373
formaldehyde_grid_0047,formaldehyde,train,grid,off_path,1.6428571429,1.6,-11.596762901416342,-11.861350280628216,0.0,0.26458737921187214,-1.7763568394002505e-15,4.684712758824913,8.16882771083373
formaldehyde_grid_0048,formaldehyde,train,grid,product_like,1.7714285714,0.65,-15.536499035524422,-15.863458239201925,0.0,0.32695920367750403,0.0,3.0035533832287307,4.3174504231728115
formaldehyde_grid_0049,formaldehyde,train,grid,product_like,1.7714285714,0.7857142857,-15.684738615504957,-16.01169781918246,0.0,0.32695920367750403,1.7763568394002505e-15,1.5296574299296204,2.1916024948796298
formaldehyde_grid_0050,formaldehyde,train,grid,transfer_region,1.7714285714,0.9214285714,-15.306728429162519,-15.633687632840022,0.0,0.32695920367750403,0.0,2.703437045826307,3.789257908041938
formaldehyde_grid_0051,formaldehyde,train,grid,transfer_region,1.7714285714,1.0571428571,-12.927758252395074,-13.254717456072578,0.0,0.32695920367750403,0.0,14.50716410029284,22.85238655860382
formaldehyde_grid_0052,formaldehyde,train,grid,transfer_region,1.7714285714,1.1928571429,-11.204318579072606,-11.53127778275011,0.0,0.32695920367750403,0.0,1.2510722054632664,2.1916024948796298
formaldehyde_grid_0053,formaldehyde,train,grid,off_path,1.7714285714,1.3285714286,-11.204318579072606,-11.53127778275011,0.0,0.32695920367750403,0.0,1.2510722054632664,2.1916024948796298
formaldehyde_grid_0054,formaldehyde,train,grid,off_path,1.7714285714,1.4642857143,-11.204318579072606,-11.53127778275011,0.0,0.32695920367750403,0.0,1.2510722054632664,2.1916024948796298
formaldehyde_grid_0055,formaldehyde,train,grid,off_path,1.7714285714,1.6,-11.204318579072606,-11.53127778275011,0.0,0.32695920367750403,0.0,1.2510722054632664,2.1916024948796298
formaldehyde_grid_0056,formaldehyde,train,grid,product_like,1.9,0.65,-15.536499035524418,-15.863458239201922,0.0,0.32695920367750403,0.0,3.00355338322873,4.317450423172809
formaldehyde_grid_0057,formaldehyde,train,grid,product_like,1.9,0.7857142857,-15.684738615504957,-16.01169781918246,0.0,0.32695920367750403,1.7763568394002505e-15,1.5296574299296184,2.1916024948796298
formaldehyde_grid_0058,formaldehyde,train,grid,transfer_region,1.9,0.9214285714,-15.30672842896172,-15.633687632639223,0.0,0.32695920367750403,0.0,2.703437046121829,3.789257908569038
formaldehyde_grid_0059,formaldehyde,train,grid,transfer_region,1.9,1.0571428571,-12.927758250457085,-13.254717454134589,0.0,0.32695920367750403,0.0,14.507164097595641,22.85238655432323
formaldehyde_grid_0060,formaldehyde,train,grid,transfer_region,1.9,1.1928571429,-11.204318579072606,-11.53127778275011,0.0,0.32695920367750403,0.0,1.2510722054632664,2.1916024948796298
formaldehyde_grid_0061,formaldehyde,train,grid,off_path,1.9,1.3285714286,-11.204318579072606,-11.53127778275011,0.0,0.32695920367750403,0.0,1.2510722054632664,2.1916024948796298
formaldehyde_grid_0062,formaldehyde,train,grid,off_path,1.9,1.4642857143,-11.204318579072606,-11.53127778275011,0.0,0.32695920367750403,0.0,1.2510722054632664,2.1916024948796298
formaldehyde_grid_0063,formaldehyde,train,grid,off_path,1.9,1.6,-11.204318579072606,-11.53127778275011,0.0,0.32695920367750403,0.0,1.2510722054632664,2.1916024948796298
formaldehyde_jitter_0000,formaldehyde,train,jitter,product_like,1.5352413291,0.8006961515,-14.932656140068296,-17.413811737010324,2.3595143169245953,0.12164128001743281,1.7763568394002505e-15,14.024792290359702,22.94466257284968
formaldehyde_jitter_0001,formaldehyde,train,jitter,product_like,1.8175073921,0.8735975876,-15.447996525071279,-15.773364459563384,0.0,0.32536793449210394,-1.7763568394002505e-15,2.7904061864179357,3.4671586966320684
formaldehyde_jitter_0002,formaldehyde,train,jitter,off_path,1.2891403084,1.4729033747,-14.809027005993016,-14.865501342823372,0.0,0.05647433683035537,0.0,3.4445720434046256,6.362937198645456
formaldehyde_jitter_0003,formaldehyde,train,jitter,product_like,1.7290097548,0.8361428641,-15.463763695768463,-15.896738273596295,1.2342789377612056e-05,0.4329622350384533,-1.7763568394002505e-15,1.9395051940337706,2.5630172399891524
formaldehyde_jitter_0004,formaldehyde,train,jitter,product_like,1.5204033187,0.8831282309,-14.375931718112414,-17.37492490574876,2.906039791118001,0.09295339651834618,1.7763568394002505e-15,16.58270094212653,27.830822173066966
formaldehyde_jitter_0005,formaldehyde,train,jitter,product_like,1.4549587514,0.6712112161,-12.757306546037325,-18.352616511470462,5.571715815608028,0.023594149825104112,-3.552713678800501e-15,16.211722817372614,26.891797079606754
formaldehyde_jitter_0006,formaldehyde,train,jitter,product_like,1.4562870479,0.7319938221,-12.88619040418675,-18.43982744380238,5.519442978891362,0.03419406072426714,1.7763568394002505e-15,17.461271546160805,28.399202821942204
formaldehyde_jitter_0007,formaldehyde,train,jitter,off_path,1.7084380804,1.423647828,-11.177602053884451,-11.479901550668954,0.0,0.3022994967845051,1.7763568394002505e-15,2.82444544181171,4.15276694081382
formaldehyde_jitter_0008,formaldehyde,train,jitter,off_path,1.0362492347,0.7296313641,-11.912694603979531,-19.695090166728065,7.778,0.004395562748534332,0.0,2.009371252789024,3.435275253429468
formaldehyde_jitter_0009,formaldehyde,train,jitter,off_path,1.3742678135,1.4381386108,-14.600342502886583,-14.613449112049423,0.0,0.013106609162838567,-1.7763568394002505e-15,2.9514579053196277,4.696418374014908
formaldehyde_jitter_0010,formaldehyde,train,jitter,transfer_region,1.4630209074,0.957891005,-12.80477819968969,-17.656658851599996,4.812431370359568,0.039449281550738895,1.7763568394002505e-15,14.720769946613142,27.061192426540977
formaldehyde_jitter_0011,formaldehyde,train,jitter,off_path,1.7002704703,1.412589038,-11.197352637420241,-11.478862942435924,0.0,0.2815103050156818,-1.7763568394002505e-15,3.291866070726611,5.085241655272839
formaldehyde_jitter_0012,formaldehyde,train,jitter,transfer_region,1.2618723928,1.2173031155,-14.903679943244601,-14.949186127480395,0.0,0.04550618423579372,0.0,3.045696948645355,5.549395247625616
formaldehyde_jitter_0013,formaldehyde,train,jitter,transfer_region,1.7005710634,1.2184338143,-11.11244614471652,-11.50163934494503,0.0,0.38919320022851034,0.0,2.9429168612665775,4.014780127425288
formaldehyde_jitter_0014,formaldehyde,train,jitter,off_path,1.2910240006,1.2979519445,-14.841730558151742,-14.84743512123546,0.0,0.005704563083716907,-1.7763568394002505e-15,2.0186424795976006,2.888135778411394
formaldehyde_jitter_0015,formaldehyde,train,jitter,off_path,1.6000939595,1.3694814906,-12.012364239594078,-12.186827843089652,0.0,0.17446360349557405,0.0,6.999662873685542,11.009848374285093
formaldehyde_jitter_0016,formaldehyde,train,jitter,transfer_region,1.5933707516,0.9736466636,-15.191535250661715,-15.850095735357556,0.4363604678063906,0.22220001688944982,1.7763568394002505e-15,4.353363609251848,6.838821529667033
formaldehyde_jitter_0017,formaldehyde,train,jitter,off_path,1.2861777291,0.8442181337,-11.47643560934925,-19.26279288143517,7.778,0.00835727208591968,-1.7763568394002505e-15,2.137498647822997,3.3657002497661472
formaldehyde_jitter_0018,formaldehyde,train,jitter,transfer_region,1.2643697126,1.1690441603,-15.002276199865625,-15.022764494071248,0.0009199344305666888,0.019568359775059285,1.7763568394002505e-15,2.5996168032088787,4.20777191951242
formaldehyde_jitter_0019,formaldehyde,train,jitter,off_path,1.5854373646,1.3804943343,-12.128248469821523,-12.315050085607949,0.0,0.18680161578642557,0.0,6.978731156642287,11.654247456728323
formaldehyde_jitter_0020,formaldehyde,train,jitter,off_path,1.410401584,0.8138477308,-11.709694156139445,-18.79825047419439,7.063482341384189,0.02507397667075555,0.0,12.209199745712336,19.452447542676946
formaldehyde_jitter_0021,formaldehyde,train,jitter,product_like,1.8996668007,0.8324813339,-15.556631134553898,-15.887032284389537,0.0,0.33040114983564023,1.7763568394002505e-15,2.3067465399828517,2.6606470097746815
formaldehyde_jitter_0022,formaldehyde,train,jitter,transfer_region,1.4893512696,1.1255575701,-13.870475563736035,-13.960011509714803,0.0,0.08953594597876954,0.0,9.127901035684317,15.077205250877933
formaldehyde_jitter_0023,formaldehyde,train,jitter,off_path,1.3584639412,1.4023673483,-14.559897076248614,-14.670136419592861,0.0,0.1102393433442476,0.0,2.3120123758594975,3.3651019961967097
methane_reactant_reference_0000,methane,holdout,reactant_reference,reactant_reference,1.09,5.0,-18.182950505049767,-18.182950513219158,0.0,8.169392464493623e-09,3.552713678800501e-15,0.09517596039595212,0.11656616129668862
methane_product_reference_0000,methane,holdout,product_reference,product_reference,5.0,0.74144,-18.127770065517772,-18.149840458111218,0.0,0.022070392593446488,0.0,0.31360252481915074,0.6617167972363673
methane_grid_0000,methane,holdout,grid,off_path,1.0,0.65,-14.617406476693365,-22.726277501630076,8.022732162552382,0.08613886238433124,1.7763568394002505e-15,6.028941167232416,10.900623518804672
methane_grid_0001,methane,holdout,grid,off_path,1.0,0.7857142857,-14.758176624055647,-22.53617663222504,7.778,8.169392464493623e-09,-1.7763568394002505e-15,2.381800518004922,4.590369797411446
methane_grid_0002,methane,holdout,grid,off_path,1.0,0.9214285714,-14.380166437644547,-22.158166445813944,7.778,8.169392464493623e-09,-5.329070518200751e-15,3.517102295723003,6.987982824963982
methane_grid_0003,methane,holdout,grid,off_path,1.0,1.0571428571,-17.89042317136926,-19.80720488603463,1.916781706495978,8.169392464493623e-09,3.552713678800501e-15,12.557954932351663,23.164007134986132
methane_grid_0004,methane,holdout,grid,off_path,1.0,1.1928571429,-18.055756587618077,-18.05575659578747,0.0,8.169392464493623e-09,0.0,1.882441366401642,3.314952320134311
methane_grid_0005,methane,holdout,grid,reactant_like,1.0,1.3285714286,-18.055756587618077,-18.05575659578747,0.0,8.169392464493623e-09,0.0,1.882441366401642,3.314952320134311
methane_grid_0006,methane,holdout,grid,reactant_like,1.0,1.4642857143,-18.055756587618077,-18.05575659578747,0.0,8.169392464493623e-09,0.0,1.882441366401642,3.314952320134311
methane_grid_0007,methane,holdout,grid,reactant_like,1.0,1.6,-18.055756587618077,-18.05575659578747,0.0,8.169392464493623e-09,0.0,1.882441366401642,3.314952320134311
methane_grid_0008,methane,holdout,grid,off_path,1.1285714286,0.65,-14.712628260434542,-22.49062826860394,7.778,8.169392464493623e-09,-5.329070518200751e-15,2.8644655358512328,5.435618660758266
methane_grid_0009,methane,holdout,grid,off_path,1.1285714286,0.7857142857,-14.860867840524929,-22.63886784869432,7.778,8.169392464493623e-09,-1.7763568394002505e-15,0.713689170331206,1.3916448806559512
methane_grid_0010,methane,holdout,grid,transfer_region,1.1285714286,0.9214285714,-14.482857654113829,-22.260857662283225,7.778,8.169392464493623e-09,-5.329070518200751e-15,1.938119534211767,3.78925790820848
methane_grid_0011,methane,holdout,grid,transfer_region,1.1285714286,1.0571428571,-17.993114387838542,-19.90989610250391,1.916781706495978,8.169392464493623e-09,3.552713678800501e-15,13.706688852194382,24.28217537111125
methane_grid_0012,methane,holdout,grid,transfer_region,1.1285714286,1.1928571429,-18.158447804087363,-18.158447812256757,0.0,8.169392464493623e-09,0.0,0.6184589243174885,1.1181682361251184
methane_grid_0013,methane,holdout,grid,reactant_like,1.1285714286,1.3285714286,-18.158447804087363,-18.158447812256757,0.0,8.169392464493623e-09,0.0,0.6184589243174885,1.1181682361251184
methane_grid_0014,methane,holdout,grid,reactant_like,1.1285714286,1.4642857143,-18.158447804087363,-18.158447812256757,0.0,8.169392464493623e-09,0.0,0.6184589243174885,1.1181682361251184
methane_grid_0015,methane,holdout,grid,reactant_like,1.1285714286,1.6,-18.158447804087363,-18.158447812256757,0.0,8.169392464493623e-09,0.0,0.6184589243174885,1.1181682361251184
methane_grid_0016,methane,holdout,grid,off_path,1.2571428571,0.65,-14.417818797747302,-22.195818805916694,7.778,8.169392464493623e-09,-1.7763568394002505e-15,3.7519027255394084,7.50601435310746
methane_grid_0017,methane,holdout,grid,off_path,1.2571428571,0.7857142857,-14.566058377698525,-22.344058385867918,7.778,8.169392464493623e-09,-1.7763568394002505e-15,1.562349100409178,3.0723365250954897
methane_grid_0018,methane,holdout,grid,transfer_region,1.2571428571,0.9214285714,-14.188048191047663,-21.966048199217056,7.778,8.169392464493623e-09,-1.7763568394002505e-15,2.008287972966965,3.7892579092031613
methane_grid_0019,methane,holdout,grid,transfer_region,1.2571428571,1.0571428571,-17.698304927467696,-19.615086637458795,1.9167817018217044,8.169392464493623e-09,0.0,14.378857382759234,26.35257101160626
methane_grid_0020,methane,holdout,grid,transfer_region,1.2571428571,1.1928571429,-17.86363834140012,-17.863638349569513,0.0,8.169392464493623e-09,0.0,1.8095558690466669,3.1885639284742986
methane_grid_0021,methane,holdout,grid,off_path,1.2571428571,1.3285714286,-17.86363834140012,-17.863638349569513,0.0,8.169392464493623e-09,0.0,1.8095558690466669,3.1885639284742986
methane_grid_0022,methane,holdout,grid,off_path,1.2571428571,1.4642857143,-17.86363834140012,-17.863638349569513,0.0,8.169392464493623e-09,0.0,1.8095558690466669,3.1885639284742986
methane_grid_0023,methane,holdout,grid,off_path,1.2571428571,1.6,-17.86363834140012,-17.863638349569513,0.0,8.169392464493623e-09,0.0,1.8095558690466669,3.1885639284742986
methane_grid_0024,methane,holdout,grid,off_path,1.3857142857,0.65,-14.105321358017655,-21.67422500136616,7.568896012688905,7.63065960303854e-06,1.7763568394002505e-15,3.63667731703581,7.258850238079329
