geometry_id,system,split,sample_kind,region,donor_distance_angstrom,transfer_distance_angstrom,base_energy_eV,qm_energy_eV,base_reference_eV,qm_reference_eV,base_relative_eV,qm_relative_eV,residual_target_eV,base_force_max_eV_per_angstrom
h3_grid_0010,h3,train,grid,transfer_region,0.8428571429,0.9857142857,-1.7374264383604514,-45.15468164777715,-4.512627573197906,-45.52929561847011,2.775201134837455,0.37461397069295543,-2.4005871641444996,37.83176816012902
h3_grid_0011,h3,train,grid,transfer_region,0.8428571429,1.1285714286,-4.630521729184197,-45.200816896894764,-4.512627573197906,-45.52929561847011,-0.11789415598629116,0.32847872157534397,0.44637287756163513,5.913270151525605
h3_grid_0012,h3,train,grid,off_path,0.8428571429,1.2714285714,-4.36141102726101,-45.22051272756951,-4.512627573197906,-45.52929561847011,0.15121654593689637,0.30878289090059496,0.1575663449636986,2.6907571328518802
h3_grid_0013,h3,train,grid,reactant_like,0.8428571429,1.4142857143,-4.36141102726101,-45.2418556550711,-4.512627573197906,-45.52929561847011,0.15121654593689637,0.28743996339900946,0.13622341746211308,2.6907571328518802
h3_grid_0014,h3,train,grid,reactant_like,0.8428571429,1.5571428571,-4.36141102726101,-45.26747647315519,-4.512627573197906,-45.52929561847011,0.15121654593689637,0.26181914531491657,0.1106025993780202,2.6907571328518802
h3_grid_0015,h3,train,grid,reactant_like,0.8428571429,1.7,-4.36141102726101,-45.29424256681467,-4.512627573197906,-45.52929561847011,0.15121654593689637,0.23505305165544144,0.08383650571854506,2.6907571328518802
h3_grid_0016,h3,train,grid,off_path,0.9857142857,0.7,-1.8551717922829312,-44.7703737072613,-4.512627573197906,-45.52929561847011,2.657455780914975,0.7589219112088088,-1.8985338697061662,35.141011027277116
h3_grid_0017,h3,train,grid,off_path,0.9857142857,0.8428571429,-1.7374264383604485,-45.154681647762914,-4.512627573197906,-45.52929561847011,2.7752011348374577,0.3746139707071947,-2.400587164130263,37.831768160129
h3_grid_0018,h3,train,grid,transfer_region,0.9857142857,0.9857142857,-2.2989807306299275,-45.147986935168355,-4.512627573197906,-45.52929561847011,2.2136468425679787,0.3813086833017536,-1.8323381592662251,27.63275955993688
h3_grid_0019,h3,train,grid,transfer_region,0.9857142857,1.1285714286,-3.748566449407244,-45.03728260099815,-4.512627573197906,-45.52929561847011,0.764061123790662,0.4920130174719617,-0.27204810631870036,19.93017235496518
h3_grid_0020,h3,train,grid,off_path,0.9857142857,1.2714285714,-3.3247077827859117,-44.93682117240001,-4.512627573197906,-45.52929561847011,1.1879197904119945,0.5924744460700992,-0.5954453443418952,19.66642647797145
h3_grid_0021,h3,train,grid,off_path,0.9857142857,1.4142857143,-3.3247077827859117,-44.87569354882653,-4.512627573197906,-45.52929561847011,1.1879197904119945,0.6536020696435756,-0.5343177207684189,19.66642647797145
h3_grid_0022,h3,train,grid,off_path,0.9857142857,1.5571428571,-3.3247077827859117,-44.84887491355596,-4.512627573197906,-45.52929561847011,1.1879197904119945,0.6804207049141482,-0.5074990854978463,19.66642647797145
h3_grid_0023,h3,train,grid,off_path,0.9857142857,1.7,-3.3247077827859117,-44.843622871504586,-4.512627573197906,-45.52929561847011,1.1879197904119945,0.6856727469655226,-0.5022470434464719,19.66642647797145
h3_grid_0024,h3,train,grid,off_path,1.1285714286,0.7,-4.748267082515355,-44.960198471621005,-4.512627573197906,-45.52929561847011,-0.2356395093174486,0.5690971468491028,0.8047366561665514,7.596322036630678
h3_grid_0025,h3,train,grid,off_path,1.1285714286,0.8428571429,-4.630521728861947,-45.20081689694148,-4.512627573197906,-45.52929561847011,-0.11789415566404049,0.3284787215286258,0.4463728771926663,5.9132701638586305
h3_grid_0026,h3,train,grid,transfer_region,1.1285714286,0.9857142857,-3.748566449407246,-45.03728260099474,-4.512627573197906,-45.52929561847011,0.7640611237906603,0.4920130174753652,-0.2720481063152951,19.93017235496516
h3_grid_0027,h3,train,grid,transfer_region,1.1285714286,1.1285714286,-0.7509697950822429,-44.769410048056045,-4.512627573197906,-45.52929561847011,3.761657778115663,0.7598855704140632,-3.0017722077016,12.966286127903608
h3_grid_0028,h3,train,grid,off_path,1.1285714286,1.2714285714,-0.3753260149596572,-44.53230601695344,-4.512627573197906,-45.52929561847011,4.137301558238249,0.9969896015166668,-3.1403119567215825,12.951113315507849
h3_grid_0029,h3,train,grid,off_path,1.1285714286,1.4142857143,-0.3753260149596572,-44.36926924669955,-4.512627573197906,-45.52929561847011,4.137301558238249,1.160026371770556,-2.9772751864676934,12.951113315507849
h3_grid_0030,h3,train,grid,off_path,1.1285714286,1.5571428571,-0.3753260149596572,-44.27540606523688,-4.512627573197906,-45.52929561847011,4.137301558238249,1.253889553233229,-2.8834120050050203,12.951113315507849
h3_grid_0031,h3,train,grid,off_path,1.1285714286,1.7,-0.3753260149596572,-44.22953914240107,-4.512627573197906,-45.52929561847011,4.137301558238249,1.2997564760690352,-2.837545082169214,12.951113315507849
h3_grid_0032,h3,train,grid,off_path,1.2714285714,0.7,-4.4791563811834925,-45.08093426960012,-4.512627573197906,-45.52929561847011,0.03347119201441373,0.44836134886998735,0.4148901568555736,1.6830518727720618
h3_grid_0033,h3,train,grid,off_path,1.2714285714,0.8428571429,-4.361411027261012,-45.220512727568895,-4.512627573197906,-45.52929561847011,0.1512165459368946,0.30878289090121314,0.15756634496431854,2.6907571328518802
h3_grid_0034,h3,train,grid,transfer_region,1.2714285714,0.9857142857,-3.3247077827859153,-44.936821172399064,-4.512627573197906,-45.52929561847011,1.187919790411991,0.5924744460710443,-0.5954453443409466,19.666426477971438
h3_grid_0035,h3,train,grid,transfer_region,1.2714285714,1.1285714286,-0.3753260149596572,-44.532306016949676,-4.512627573197906,-45.52929561847011,4.137301558238249,0.9969896015204327,-3.1403119567178166,12.951113315507849
h3_grid_0036,h3,train,grid,off_path,1.2714285714,1.2714285714,0.0,-44.15668817449597,-4.512627573197906,-45.52929561847011,4.512627573197906,1.3726074439741396,-3.1400201292237666,0.0
h3_grid_0037,h3,train,grid,off_path,1.2714285714,1.4142857143,0.0,-43.87476521238655,-4.512627573197906,-45.52929561847011,4.512627573197906,1.654530406083559,-2.858097167114347,0.0
h3_grid_0038,h3,train,grid,off_path,1.2714285714,1.5571428571,0.0,-43.69391040885131,-4.512627573197906,-45.52929561847011,4.512627573197906,1.8353852096187993,-2.677242363579107,0.0
h3_grid_0039,h3,train,grid,off_path,1.2714285714,1.7,0.0,-43.59221711990425,-4.512627573197906,-45.52929561847011,4.512627573197906,1.9370784985658602,-2.575549074632046,0.0
h3_grid_0040,h3,train,grid,off_path,1.4142857143,0.7,-4.479156381183492,-45.16877113997983,-4.512627573197906,-45.52929561847011,0.03347119201441462,0.3605244784902766,0.32705328647586196,1.6830518727720725
h3_grid_0041,h3,train,grid,off_path,1.4142857143,0.8428571429,-4.361411027530087,-45.241855655254554,-4.512627573197906,-45.52929561847011,0.15121654566781917,0.28743996321555443,0.13622341754773526,2.6907571309943314
h3_grid_0042,h3,train,grid,transfer_region,1.4142857143,0.9857142857,-3.3247077827859153,-44.87569354881899,-4.512627573197906,-45.52929561847011,1.187919790411991,0.6536020696511216,-0.5343177207608694,19.666426477971438
h3_grid_0043,h3,train,grid,transfer_region,1.4142857143,1.1285714286,-0.3753260149596572,-44.36926924669831,-4.512627573197906,-45.52929561847011,4.137301558238249,1.1600263717717993,-2.97727518646645,12.951113315507849
h3_grid_0044,h3,train,grid,off_path,1.4142857143,1.2714285714,0.0,-43.87476521238506,-4.512627573197906,-45.52929561847011,4.512627573197906,1.6545304060850512,-2.858097167112855,0.0
h3_grid_0045,h3,train,grid,off_path,1.4142857143,1.4142857143,0.0,-43.47344696315286,-4.512627573197906,-45.52929561847011,4.512627573197906,2.0558486553172486,-2.4567789178806576,0.0
h3_grid_0046,h3,train,grid,off_path,1.4142857143,1.5571428571,0.0,-43.191346725794375,-4.512627573197906,-45.52929561847011,4.512627573197906,2.3379488926757332,-2.174678680522173,0.0
h3_grid_0047,h3,train,grid,off_path,1.4142857143,1.7,0.0,-43.01464195522667,-4.512627573197906,-45.52929561847011,4.512627573197906,2.514653663243436,-1.99797390995447,0.0
h3_grid_0048,h3,train,grid,product_like,1.5571428571,0.7,-4.479156381183492,-45.23665448516853,-4.512627573197906,-45.52929561847011,0.03347119201441462,0.29264113330157926,0.25916994128716464,1.6830518727720725
h3_grid_0049,h3,train,grid,product_like,1.5571428571,0.8428571429,-4.361411027261012,-45.2674764731511,-4.512627573197906,-45.52929561847011,0.1512165459368946,0.2618191453190093,0.1106025993821147,2.6907571328518802
h3_grid_0050,h3,train,grid,transfer_region,1.5571428571,0.9857142857,-3.324707780819271,-44.84887491319777,-4.512627573197906,-45.52929561847011,1.187919792378635,0.6804207052723399,-0.5074990871062952,19.666426493049894
h3_grid_0051,h3,train,grid,transfer_region,1.5571428571,1.1285714286,-0.3753260149596572,-44.27540606523289,-4.512627573197906,-45.52929561847011,4.137301558238249,1.2538895532372152,-2.883412005001034,12.951113315507849
h3_grid_0052,h3,train,grid,off_path,1.5571428571,1.2714285714,0.0,-43.693910408558835,-4.512627573197906,-45.52929561847011,4.512627573197906,1.8353852099112729,-2.6772423632866333,0.0
h3_grid_0053,h3,train,grid,off_path,1.5571428571,1.4142857143,0.0,-43.191346725794595,-4.512627573197906,-45.52929561847011,4.512627573197906,2.337948892675513,-2.174678680522393,0.0
h3_grid_0054,h3,train,grid,off_path,1.5571428571,1.5571428571,0.0,-42.81291089554208,-4.512627573197906,-45.52929561847011,4.512627573197906,2.7163847229280265,-1.7962428502698797,0.0
h3_grid_0055,h3,train,grid,off_path,1.5571428571,1.7,0.0,-42.55673483808171,-4.512627573197906,-45.52929561847011,4.512627573197906,2.972560780388399,-1.5400667928095073,0.0
h3_grid_0056,h3,train,grid,product_like,1.7,0.7,-4.4791563811834925,-45.2899969990326,-4.512627573197906,-45.52929561847011,0.03347119201441373,0.23929861943750552,0.2058274274230918,1.6830518727720618
h3_grid_0057,h3,train,grid,product_like,1.7,0.8428571429,-4.36141102726101,-45.29424256682348,-4.512627573197906,-45.52929561847011,0.15121654593689637,0.2350530516466307,0.08383650570973433,2.6907571328518802
h3_grid_0058,h3,train,grid,transfer_region,1.7,0.9857142857,-3.3247077827859104,-44.84362287150494,-4.512627573197906,-45.52929561847011,1.1879197904119958,0.6856727469651673,-0.5022470434468285,19.66642647797147
h3_grid_0059,h3,train,grid,transfer_region,1.7,1.1285714286,-0.37532601495965395,-44.22953914239992,-4.512627573197906,-45.52929561847011,4.137301558238252,1.2997564760701863,-2.8375450821680657,12.951113315507794
h3_grid_0060,h3,train,grid,off_path,1.7,1.2714285714,0.0,-43.59221711990438,-4.512627573197906,-45.52929561847011,4.512627573197906,1.9370784985657252,-2.575549074632181,0.0
h3_grid_0061,h3,train,grid,off_path,1.7,1.4142857143,0.0,-43.01464195522678,-4.512627573197906,-45.52929561847011,4.512627573197906,2.5146536632433296,-1.9979739099545766,0.0
h3_grid_0062,h3,train,grid,off_path,1.7,1.5571428571,0.0,-42.55673483808247,-4.512627573197906,-45.52929561847011,4.512627573197906,2.9725607803876386,-1.5400667928102676,0.0
h3_grid_0063,h3,train,grid,off_path,1.7,1.7,0.0,-42.233901567563464,-4.512627573197906,-45.52929561847011,4.512627573197906,3.295394050906644,-1.217233522291262,0.0
h3_jitter_0000,h3,train,jitter,reactant_like,0.7876250195,1.4518423924,-4.477711356966941,-45.30224697921182,-4.512627573197906,-45.52929561847011,0.034916216230965524,0.22704863925828533,0.1921324230273198,1.4434738695955414
h3_jitter_0001,h3,train,jitter,transfer_region,1.2230785277,1.1382812179,-0.2596652074071462,-44.58055772273825,-4.512627573197906,-45.52929561847011,4.25296236579076,0.9487378957318597,-3.3042244700589,10.855236189374292
h3_jitter_0002,h3,train,jitter,transfer_region,1.5921208834,1.1853740684,-9.366439078419818e-05,-44.01876339824393,-4.512627573197906,-45.52929561847011,4.512533908807122,1.5105322202261817,-3.0020016885809406,0.20157964658385438
h3_jitter_0003,h3,train,jitter,off_path,1.4389615163,1.3368583982,0.0,-43.62976964705851,-4.512627573197906,-45.52929561847011,4.512627573197906,1.8995259714115988,-2.6131016017863073,0.0
h3_jitter_0004,h3,train,jitter,off_path,1.2506116128,1.5572299558,0.0,-43.775308858882525,-4.512627573197906,-45.52929561847011,4.512627573197906,1.7539867595875833,-2.758640813610323,0.0
h3_jitter_0005,h3,train,jitter,off_path,1.6468505437,1.3642899479,0.0,-43.25141615142198,-4.512627573197906,-45.52929561847011,4.512627573197906,2.2778794670481304,-2.234748106149776,0.0
h3_jitter_0006,h3,train,jitter,off_path,1.6718736938,1.5502963514,0.0,-42.616806216876206,-4.512627573197906,-45.52929561847011,4.512627573197906,2.912489401593902,-1.6001381716040042,0.0
h3_jitter_0007,h3,train,jitter,transfer_region,0.7580794525,1.2133219103,-4.50782342012962,-45.18923916054948,-4.512627573197906,-45.52929561847011,0.004804153068286077,0.34005645792063177,0.3352523048523457,0.5679166343928301
h3_jitter_0008,h3,train,jitter,reactant_like,0.80222518,1.6271003067,-4.4538510393215685,-45.34115831927065,-4.512627573197906,-45.52929561847011,0.058776533876337744,0.18813729919946098,0.12936076532312324,1.8190991367768274
h3_jitter_0009,h3,train,jitter,product_like,1.4852595124,0.8350791487,-4.381767350235258,-45.266776866360416,-4.512627573197906,-45.52929561847011,0.13086022296264854,0.2625187521096919,0.13165852914704335,2.542218837643537
h3_jitter_0010,h3,train,jitter,off_path,0.7257756341,1.0381119726,-3.8137945886620943,-44.96263437731891,-4.512627573197906,-45.52929561847011,0.6988329845358119,0.5666612411511949,-0.132171743384617,32.03388351134751
h3_jitter_0011,h3,train,jitter,off_path,1.2371748947,1.2523812419,0.0,-44.28064279519583,-4.512627573197906,-45.52929561847011,4.512627573197906,1.248652823274277,-3.263974749923629,0.0
h3_jitter_0012,h3,train,jitter,off_path,0.9674889088,1.2992509053,-3.6540722106602765,-44.97162119298914,-4.512627573197906,-45.52929561847011,0.8585553625376297,0.5576744254809682,-0.3008809370566614,16.24688850609096
h3_jitter_0013,h3,train,jitter,transfer_region,1.6306707845,1.020834935,-2.5653678539597347,-44.70519308972228,-4.512627573197906,-45.52929561847011,1.9472597192381715,0.8241025287478294,-1.1231571904903421,22.95510937426162
h3_jitter_0014,h3,train,jitter,off_path,1.0826675896,1.4946280189,-1.1639910478442248,-44.49074864417511,-4.512627573197906,-45.52929561847011,3.3486365253536814,1.038546974294995,-2.3100895510586863,20.696249442856768
h3_jitter_0015,h3,train,jitter,off_path,1.3940009406,1.3557365062,0.0,-43.667030948461026,-4.512627573197906,-45.52929561847011,4.512627573197906,1.8622646700090826,-2.6503629031888236,0.0
h3_jitter_0016,h3,train,jitter,transfer_region,1.2639751014,1.1501564411,-0.14654046513254734,-44.48295974717866,-4.512627573197906,-45.52929561847011,4.366087108065359,1.046335871291447,-3.3197512367739117,8.182134530588854
h3_jitter_0017,h3,train,jitter,transfer_region,1.6405606367,1.2055768333,0.0,-43.90743524615949,-4.512627573197906,-45.52929561847011,4.512627573197906,1.6218603723106213,-2.890767200887285,0.0
h3_jitter_0018,h3,train,jitter,transfer_region,1.2861261402,1.1412018503,-0.22890648671851305,-44.47495114274062,-4.512627573197906,-45.52929561847011,4.283721086479393,1.0543444757294864,-3.229376610749907,10.206642634104824
h3_jitter_0019,h3,train,jitter,off_path,1.4212309142,0.7444735966,-4.512463515728782,-45.27068723791593,-4.512627573197906,-45.52929561847011,0.00016405746912440122,0.258608380554179,0.2584443230850546,0.10783363719145456
h3_jitter_0020,h3,train,jitter,off_path,1.1805312334,1.3166491987,-0.0036338307189294743,-44.312872473359086,-4.512627573197906,-45.52929561847011,4.508993742478976,1.2164231451110226,-3.2925705973679538,1.2637823889639417
h3_jitter_0021,h3,train,jitter,transfer_region,1.5390874696,0.9456108861,-3.9478212504581576,-44.99115600854472,-4.512627573197906,-45.52929561847011,0.5648063227397486,0.5381396099253877,-0.02666671281436095,10.275864223119182
h3_jitter_0022,h3,train,jitter,transfer_region,0.8979043689,1.1834997506,-4.189449904177617,-45.15371254116616,-4.512627573197906,-45.52929561847011,0.3231776690202892,0.3755830773039506,0.05240540828366136,3.5294557666376942
h3_jitter_0023,h3,train,jitter,transfer_region,1.1292056095,1.1349403129,-0.6645361095337303,-44.75639279987534,-4.512627573197906,-45.52929561847011,3.8480914636641756,0.7729028185947655,-3.07518864506941,12.828340245588565
water_reactant_reference_0000,water,train,reactant_reference,reactant_reference,0.96,5.0,-15.151074770159095,-4139.1192280184405,-15.151074770159095,-4139.1192280184405,0.0,0.0,0.0,1.6767316312345555
water_product_reference_0000,water,train,product_reference,product_reference,5.0,0.96,-15.151074770159095,-4139.119228018615,-15.151074770159095,-4139.1192280184405,0.0,-1.7462298274040222e-10,-1.7462298274040222e-10,1.6767316312345568
water_grid_0004,water,train,grid,reactant_like,0.9,1.4142857143,-14.853512021471428,-4138.089917918205,-15.151074770159095,-4139.1192280184405,0.2975627486876675,1.029310100235307,0.7317473515476394,16.274230619072142
water_grid_0005,water,train,grid,reactant_like,0.9,1.5428571429,-15.188998594541788,-4138.433070764646,-15.151074770159095,-4139.1192280184405,-0.03792382438269293,0.6861572537945904,0.7240810781772833,2.517050313852128
water_grid_0006,water,train,grid,reactant_like,0.9,1.6714285714,-15.188998594541788,-4138.646576711943,-15.151074770159095,-4139.1192280184405,-0.03792382438269293,0.4726513064970277,0.5105751308797206,2.517050313852128
water_grid_0007,water,train,grid,reactant_like,0.9,1.8,-15.188998594541788,-4138.776013879011,-15.151074770159095,-4139.1192280184405,-0.03792382438269293,0.34321413942961954,0.38113796381231246,2.517050313852128
water_grid_0010,water,train,grid,transfer_region,1.0285714286,1.1571428571,-8.24270540383538,-4138.120600095372,-15.151074770159095,-4139.1192280184405,6.908369366323715,0.9986279230688524,-5.9097414432548625,38.710243117000836
water_grid_0011,water,train,grid,off_path,1.0285714286,1.2857142857,-12.233231401462328,-4138.44431270433,-15.151074770159095,-4139.1192280184405,2.917843368696767,0.6749153141108764,-2.2429280545858905,33.84789401578268
water_grid_0012,water,train,grid,reactant_like,1.0285714286,1.4142857143,-15.17274752137547,-4138.5427921143555,-15.151074770159095,-4139.1192280184405,-0.02167275121637502,0.576435904084974,0.598108655301349,8.809779454758386
water_grid_0013,water,train,grid,reactant_like,1.0285714286,1.5428571429,-15.039030186499849,-4138.779486295036,-15.151074770159095,-4139.1192280184405,0.1120445836592463,0.3397417234045861,0.22769713974533978,4.121722291126234
water_grid_0014,water,train,grid,reactant_like,1.0285714286,1.6714285714,-15.039030186499849,-4138.931157224258,-15.151074770159095,-4139.1192280184405,0.1120445836592463,0.18807079418274952,0.07602621052350322,4.121722291126234
water_grid_0015,water,train,grid,reactant_like,1.0285714286,1.8,-15.039030186499849,-4139.022465707108,-15.151074770159095,-4139.1192280184405,0.1120445836592463,0.09676231133289548,-0.015282272326350821,4.121722291126234
water_grid_0017,water,train,grid,transfer_region,1.1571428571,1.0285714286,-8.24270540383538,-4138.12060009671,-15.151074770159095,-4139.1192280184405,6.908369366323715,0.9986279217300762,-5.909741444593639,38.710243117000836
water_grid_0018,water,train,grid,transfer_region,1.1571428571,1.1571428571,-10.746926924146136,-4138.400778268322,-15.151074770159095,-4139.1192280184405,4.404147846012959,0.7184497501184524,-3.685698095894507,2.2740619801277324
water_grid_0019,water,train,grid,transfer_region,1.1571428571,1.2857142857,-11.866444696049607,-4138.465000460622,-15.151074770159095,-4139.1192280184405,3.2846300741094883,0.6542275578185581,-2.63040251629093,32.754547008312045
water_grid_0020,water,train,grid,off_path,1.1571428571,1.4142857143,-14.6428166085622,-4138.368001012006,-15.151074770159095,-4139.1192280184405,0.5082581615968955,0.7512270064344193,0.2429688448375238,11.182344867533514
water_grid_0021,water,train,grid,off_path,1.1571428571,1.5428571429,-14.50909927368658,-4138.508184795347,-15.151074770159095,-4139.1192280184405,0.6419754964725151,0.6110432230934748,-0.030932273379040254,6.4851831549437335
water_grid_0022,water,train,grid,off_path,1.1571428571,1.6714285714,-14.50909927368658,-4138.605151041753,-15.151074770159095,-4139.1192280184405,0.6419754964725151,0.5140769766876474,-0.12789851978486766,6.4851831549437335
water_grid_0023,water,train,grid,off_path,1.1571428571,1.8,-14.509099273686582,-4138.661814556846,-15.151074770159095,-4139.1192280184405,0.6419754964725133,0.4574134615941148,-0.1845620348783985,6.4851831549437335
water_grid_0025,water,train,grid,off_path,1.2857142857,1.0285714286,-12.233231401462326,-4138.4443127078075,-15.151074770159095,-4139.1192280184405,2.9178433686967686,0.6749153106329686,-2.2429280580638,33.847894015782686
water_grid_0026,water,train,grid,transfer_region,1.2857142857,1.1571428571,-11.866444692780394,-4138.4650004611985,-15.151074770159095,-4139.1192280184405,3.2846300773787007,0.6542275572419385,-2.6304025201367622,32.754546993565064
water_grid_0027,water,train,grid,transfer_region,1.2857142857,1.2857142857,-12.446401243867573,-4138.0497913926965,-15.151074770159095,-4139.1192280184405,2.704673526291522,1.069436625743947,-1.635236900547575,18.494042682234177
water_grid_0028,water,train,grid,transfer_region,1.2857142857,1.4142857143,-13.90309838261875,-4137.948337062385,-15.151074770159095,-4139.1192280184405,1.2479763875403442,1.1708909560557004,-0.07708543148464386,10.657940086158737
water_grid_0029,water,train,grid,off_path,1.2857142857,1.5428571429,-13.100613293059812,-4137.98871271938,-15.151074770159095,-4139.1192280184405,2.050461477099283,1.1305152990607894,-0.9199461780384937,19.757384152702365
water_grid_0030,water,train,grid,off_path,1.2857142857,1.6714285714,-13.100613293059814,-4138.038121489723,-15.151074770159095,-4139.1192280184405,2.0504614770992813,1.0811065287171004,-0.9693549483821808,19.757384152702365
water_grid_0031,water,train,grid,off_path,1.2857142857,1.8,-13.100613293059812,-4138.064115393195,-15.151074770159095,-4139.1192280184405,2.050461477099283,1.0551126252457834,-0.9953488518534996,19.757384152702365
water_grid_0032,water,train,grid,product_like,1.4142857143,0.9,-14.85351202147143,-4138.0899179192,-15.151074770159095,-4139.1192280184405,0.29756274868766575,1.0293100992403197,0.7317473505526539,16.274230619072146
water_grid_0033,water,train,grid,product_like,1.4142857143,1.0285714286,-15.172747521375468,-4138.542792115144,-15.151074770159095,-4139.1192280184405,-0.021672751216373243,0.5764359032964421,0.5981086545128154,8.809779454758326
water_grid_0034,water,train,grid,off_path,1.4142857143,1.1571428571,-14.642816608562201,-4138.3680010123435,-15.151074770159095,-4139.1192280184405,0.5082581615968937,0.7512270060969968,0.24296884450010303,11.182344867533455
water_grid_0035,water,train,grid,transfer_region,1.4142857143,1.2857142857,-13.90309838261875,-4137.94833706382,-15.151074770159095,-4139.1192280184405,1.2479763875403442,1.1708909546205177,-0.0770854329198265,10.657940086158732
water_grid_0036,water,train,grid,transfer_region,1.4142857143,1.4142857143,-11.856228841142888,-4137.5201746464745,-15.151074770159095,-4139.1192280184405,3.2948459290162067,1.5990533719659652,-1.6957925570502415,13.335678121512741
water_grid_0037,water,train,grid,transfer_region,1.4142857143,1.5428571429,-11.043303081941977,-4137.390117331191,-15.151074770159095,-4139.1192280184405,4.1077716882171185,1.7291106872498858,-2.3786610009672327,11.992044409595257
water_grid_0038,water,train,grid,off_path,1.4142857143,1.6714285714,-11.043303081941975,-4137.398416624836,-15.151074770159095,-4139.1192280184405,4.10777168821712,1.7208113936048903,-2.38696029461223,11.992044409595257
water_grid_0039,water,train,grid,off_path,1.4142857143,1.8,-11.043303081941975,-4137.397873895968,-15.151074770159095,-4139.1192280184405,4.10777168821712,1.7213541224728033,-2.386417565744317,11.992044409595257
water_grid_0040,water,train,grid,product_like,1.5428571429,0.9,-15.18899859454179,-4138.43307076435,-15.151074770159095,-4139.1192280184405,-0.037923824382694704,0.6861572540901761,0.7240810784728708,2.5170503138521285
water_grid_0041,water,train,grid,product_like,1.5428571429,1.0285714286,-15.039030186768693,-4138.779486294431,-15.151074770159095,-4139.1192280184405,0.1120445833904018,0.33974172400940006,0.22769714061899826,4.1217222881851185
water_grid_0042,water,train,grid,off_path,1.5428571429,1.1571428571,-14.509099273686578,-4138.508184794511,-15.151074770159095,-4139.1192280184405,0.6419754964725168,0.6110432239293004,-0.0309322725432164,6.48518315494374
water_grid_0043,water,train,grid,off_path,1.5428571429,1.2857142857,-13.100613293059807,-4137.988712719485,-15.151074770159095,-4139.1192280184405,2.0504614770992884,1.130515298955288,-0.9199461781440004,19.75738415270236
water_grid_0044,water,train,grid,transfer_region,1.5428571429,1.4142857143,-11.04330308314103,-4137.390117331954,-15.151074770159095,-4139.1192280184405,4.107771687018065,1.7291106864868198,-2.3786610005312454,11.99204441851703
water_grid_0045,water,train,grid,transfer_region,1.5428571429,1.5428571429,-10.313867233248688,-4136.78165821587,-15.151074770159095,-4139.1192280184405,4.837207536910407,2.337569802570215,-2.499637734340192,1.8515393662710265e-09
water_grid_0046,water,train,grid,transfer_region,1.5428571429,1.6714285714,-10.313867233248688,-4136.762508262919,-15.151074770159095,-4139.1192280184405,4.837207536910407,2.356719755521226,-2.480487781389181,1.8515393662710265e-09
water_grid_0047,water,train,grid,off_path,1.5428571429,1.8,-10.313867233248688,-4136.739473184402,-15.151074770159095,-4139.1192280184405,4.837207536910407,2.379754834038067,-2.45745270287234,1.8515393662710265e-09
water_grid_0048,water,train,grid,product_like,1.6714285714,0.9,-15.18899859454179,-4138.646576710293,-15.151074770159095,-4139.1192280184405,-0.037923824382694704,0.4726513081477606,0.5105751325304553,2.5170503138521285
water_grid_0049,water,train,grid,product_like,1.6714285714,1.0285714286,-15.039030186499847,-4138.931157223377,-15.151074770159095,-4139.1192280184405,0.11204458365924808,0.1880707950631404,0.07602621140389232,4.121722291126239
water_grid_0050,water,train,grid,off_path,1.6714285714,1.1571428571,-14.509099273175508,-4138.605151041738,-15.151074770159095,-4139.1192280184405,0.6419754969835871,0.5140769767021993,-0.12789852028138782,6.485183155885479
water_grid_0051,water,train,grid,off_path,1.6714285714,1.2857142857,-13.100613293177346,-4138.03812149128,-15.151074770159095,-4139.1192280184405,2.0504614769817486,1.0811065271600455,-0.9693549498217031,19.757384152576265
water_grid_0052,water,train,grid,off_path,1.6714285714,1.4142857143,-11.043303081941975,-4137.398416624173,-15.151074770159095,-4139.1192280184405,4.10777168821712,1.720811394267912,-2.3869602939492083,11.992044409595257
water_grid_0053,water,train,grid,transfer_region,1.6714285714,1.5428571429,-10.313867233248688,-4136.762508263867,-15.151074770159095,-4139.1192280184405,4.837207536910407,2.3567197545735326,-2.4804877823368745,1.8515393662710265e-09
water_grid_0054,water,train,grid,transfer_region,1.6714285714,1.6714285714,-10.313867233248688,-4135.979917936518,-15.151074770159095,-4139.1192280184405,4.837207536910407,3.1393100819223037,-1.6978974549881034,1.8515393662710265e-09
water_grid_0055,water,train,grid,transfer_region,1.6714285714,1.8,-10.313867233248688,-4136.122367286121,-15.151074770159095,-4139.1192280184405,4.837207536910407,2.996860732319874,-1.8403468045905331,1.8515393662710269e-09
water_grid_0056,water,train,grid,product_like,1.8,0.9,-15.18899859454179,-4138.776013880772,-15.151074770159095,-4139.1192280184405,-0.037923824382694704,0.3432141376688378,0.3811379620515325,2.5170503138521214
water_grid_0057,water,train,grid,product_like,1.8,1.0285714286,-15.03903018649985,-4139.0224657081635,-15.151074770159095,-4139.1192280184405,0.11204458365924452,0.09676231027697213,-0.015282273382272393,4.1217222911262335
water_grid_0058,water,train,grid,off_path,1.8,1.1571428571,-14.50909927381916,-4138.661814556958,-15.151074770159095,-4139.1192280184405,0.6419754963399349,0.45741346148224693,-0.18456203485768796,6.485183154295535
water_grid_0059,water,train,grid,off_path,1.8,1.2857142857,-13.100613293059812,-4138.064115393474,-15.151074770159095,-4139.1192280184405,2.050461477099283,1.0551126249665685,-0.9953488521327145,19.757384152702365
